x,y
1018,462
1019,461
1018,460
1019,457
1018,457
1019,453
1019,452
1018,451
1017,450
1018,449
1017,448
1017,447
1016,447
1014,447
1007,453
1003,455
997,460
990,464
988,464
986,464
984,464
982,463
985,460
983,461
980,459
977,460
975,460
971,462
967,463
963,465
958,466
952,466
947,468
942,467
939,467
935,467
928,470
924,471
922,469
923,471
918,473
913,476
907,481
913,470
910,473
907,476
899,486
897,489
891,494
888,496
887,498
885,500
880,507
875,514
872,520
869,526
867,529
866,533
863,538
861,543
859,549
856,555
853,562
851,569
848,578
