x,y
648,603
649,605
650,607
652,605
656,603
658,603
660,604
657,614
659,620
660,618
658,616
657,614
656,614
655,613
655,611
655,611
662,617
661,617
656,610
655,605
653,602
651,597
649,593
655,584
656,583
652,593
651,591
915,866
1010,481
992,490
989,485
982,483
976,483
974,483
976,479
983,474
981,469
969,472
916,469
993,473
986,472
983,475
978,477
976,475
974,474
969,472
965,470
961,470
955,468
944,471
938,470
931,470
918,471
913,470
906,471
900,472
889,474
885,475
882,474
876,473
863,474
854,477
844,477
847,476
853,482
852,482
851,484
844,494
842,501
840,505
813,549
816,549
836,528
817,560
819,562
822,562
825,570
831,572
831,580
829,597
830,603
828,618
829,626
832,635
833,649
834,666
835,679
837,691
837,705
839,713
840,722
838,736
838,744
839,755
837,766
835,776
834,785
832,795
829,804
829,813
826,824
642,592
642,596
640,598
641,603
644,604
646,606
655,593
656,594
656,595
652,621
654,626
653,623
654,624
653,609
651,601
650,599
651,591
651,590
652,589
653,586
659,580
659,577
660,573
663,569
661,565
662,561
660,559
663,564
663,566
672,590
675,592
676,592
675,593
672,593
666,941
660,941
653,941
647,941
641,939
635,937
628,934
621,935
614,934
609,936
603,938
595,938
590,940
586,939
581,938
578,937
575,936
572,934
568,930
564,929
560,927
556,927
548,929
543,930
539,929
535,928
531,927
528,927
526,925
522,924
520,922
517,921
514,920
513,917
514,914
512,914
512,914
556,906
556,905
502,918
498,919
493,919
487,920
482,920
478,919
476,920
472,921
515,917
511,919
506,927
435,923
434,923
434,922
439,915
920,886
918,886
916,887
914,886
910,884
909,880
907,877
907,875
908,874
912,875
920,884
932,891
444,902
450,897
452,896
459,891
459,890
458,890
458,890
456,891
546,860
542,860
540,860
535,858
530,861
508,869
475,902
474,910
464,915
463,916
467,911
465,910
467,907
468,903
467,901
468,898
470,896
467,897
467,897
642,540
642,541
458,907
459,907
459,907
460,906
641,538
642,536
642,534
644,530
645,527
647,525
647,524
647,523
647,523
647,522
504,902
514,901
521,902
528,902
537,903
539,906
542,908
546,911
557,914
561,917
566,920
577,922
646,520
645,520
645,521
645,523
645,525
642,527
641,530
638,533
639,534
639,535
657,934
664,934
673,934
678,935
683,937
693,939
700,940
707,939
715,938
721,938
727,937
736,934
743,930
754,930
760,927
766,928
775,924
780,921
785,918
789,914
731,640
728,639
721,638
803,892
806,889
809,887
813,880
815,875
818,871
819,864
820,859
821,853
821,842
821,837
819,824
721,637
823,808
826,803
827,796
828,785
829,780
831,774
830,761
830,751
831,745
832,739
833,732
833,722
835,717
835,712
835,706
835,698
835,693
834,688
834,682
834,674
834,667
834,661
834,652
834,644
835,635
836,627
837,620
837,613
838,608
839,602
838,596
838,589
838,584
837,576
837,568
836,561
834,554
833,547
832,541
831,535
825,531
824,525
824,519
823,519
828,506
837,462
845,456
851,459
855,456
859,453
862,452
845,486
848,483
849,489
847,489
850,483
853,478
858,476
862,476
866,477
869,476
872,475
876,474
881,471
885,469
890,467
895,465
902,465
908,464
913,464
918,464
923,465
928,466
934,466
941,464
949,464
954,465
958,466
961,468
964,469
967,470
971,470
975,470
979,469
991,460
991,465
994,465
992,466
992,470
991,473
991,476
994,478
1007,467
1012,472
1001,466
983,454
981,459
957,485
962,485
968,483
975,483
977,486
983,487
990,485
653,589
655,590
658,590
668,588
670,586
671,585
671,583
671,582
670,582
670,581
639,527
638,527
637,525
637,524
638,520
638,519
638,519
638,516
637,514
638,513
637,511
638,509
639,510
640,509
641,509
641,509
642,510
642,511
643,515
643,516
643,518
643,519
666,574
664,575
644,524
666,577
666,578
664,578
644,590
643,593
643,593
644,594
646,594
646,595
648,596
648,594
646,591
646,591
644,590
739,645
640,524
640,524
671,581
672,581
745,657
744,657
733,664
730,666
729,666
742,660
742,660
745,659
745,658
747,657
746,657
1006,480
997,483
995,482
989,479
986,480
977,481
976,481
975,482
976,481
978,474
988,470
994,468
1000,464
1006,463
999,472
998,473
997,472
994,472
990,474
986,475
977,475
975,475
976,474
976,472
970,468
967,468
966,468
962,469
954,469
952,469
946,471
935,472
932,470
928,468
915,469
916,466
911,466
904,467
896,468
894,467
890,464
887,462
887,460
886,461
882,460
882,460
882,458
885,453
905,408
902,409
902,410
902,411
902,412
902,414
902,414
903,414
905,415
903,417
882,486
884,486
885,487
885,488
885,488
885,488
885,488
885,488
885,488
884,488
880,487
881,487
890,490
891,491
890,492
889,492
891,492
741,620
741,617
742,616
742,615
744,614
744,612
887,491
755,615
759,612
767,611
648,555
650,559
652,559
650,553
649,552
649,553
652,561
651,559
787,613
789,611
789,605
783,606
781,604
778,602
776,601
772,601
769,600
765,601
